CU @ DAL AC — All Athletes — Whole Match — Totals
#,Athlete,MP,SP,0,Ace,S Err,S Att,S Rtg,S %,0,SR Perf,SR Good,SR Poor,SR Err,SR Att,SR Rtg,0,Kill,A Err,Att,H %,0,B Solo,B Assist,B Total,0,Assist,A Att,0,Digs,0,Sent,Received,0,Violations,BHE
16,"Unknown , DA",1,3,0,2,1,9,1.78,88.9%,0,0,0,0,0,0,-,0,0,1,5,- 0.200,0,0,0,0,0,0,0,0,2,0,1,-,0,-,0
7,"Unknown , DA",1,3,0,0,1,4,1,75.0%,0,1,1,0,0,2,2.5,0,4,3,13,0.077,0,0,1,1,0,0,3,0,1,0,1,-,0,-,0
1,"Unknown , DA",1,2,0,0,0,5,1.4,100.0%,0,0,0,0,0,0,-,0,0,0,1,0,0,0,0,0,0,5,18,0,1,0,0,-,0,-,0
11,"Unknown , DA",1,3,0,0,2,8,1.13,75.0%,0,0,0,0,0,0,-,0,1,2,5,- 0.200,0,1,3,4,0,0,0,0,0,0,0,-,0,-,0
8,"Unknown , DA",1,3,0,0,0,0,-,-,0,5,3,11,6,25,1.28,0,0,0,0,-,0,0,0,0,0,0,2,0,4,0,4,-,0,-,0
3,"Unknown , DA",1,3,0,2,3,10,1.7,70.0%,0,2,0,2,1,5,1.6,0,3,5,16,- 0.125,0,0,0,0,0,4,29,0,4,0,4,-,0,-,1
14,"Unknown , DA",1,3,0,0,2,7,1.71,71.4%,0,6,7,7,3,23,1.7,0,3,4,12,- 0.083,0,0,1,1,0,0,4,0,4,0,1,-,0,-,0
12,"Unknown , DA",1,2,0,0,2,3,0.33,33.3%,0,2,4,2,1,9,1.78,0,0,2,6,- 0.333,0,0,1,1,0,0,0,0,0,0,4,-,0,-,0
