CU vs DAL AC — All Athletes — Whole Match — Totals
#,Athlete,MP,SP,0,Ace,S Err,S Att,S Rtg,S %,0,SR Perf,SR Good,SR Poor,SR Err,SR Att,SR Rtg,0,Kill,A Err,Att,H %,0,B Solo,B Assist,B Total,0,Assist,A Att,0,Digs,0,Sent,Received,0,Violations,BHE
16,"Unknown , DA",1,2,0,0,1,5,1,80.0%,0,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,0,0,3,0,0,0,1,-,0,-,1
3,"Unknown , DA",1,3,0,0,2,10,1.2,80.0%,0,5,5,2,1,13,2.08,0,7,0,16,0.438,0,0,3,3,0,8,22,0,4,0,2,-,0,-,1
14,"Unknown , DA",1,3,0,0,5,9,0.78,44.4%,0,2,9,8,0,19,1.68,0,7,5,23,0.087,0,0,0,0,0,2,4,0,3,0,1,-,0,-,0
7,"Unknown , DA",1,3,0,0,2,7,1.14,71.4%,0,1,3,5,1,10,1.4,0,5,3,14,0.143,0,0,3,3,0,0,3,0,4,0,3,-,0,-,1
10,"Unknown , DA",1,2,0,0,0,0,-,-,0,0,0,0,1,1,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,0,0,-,0,-,0
15,"Unknown , DA",1,3,0,1,3,7,1.43,57.1%,0,2,6,4,7,19,1.16,0,1,1,8,0,0,0,0,0,0,0,2,0,2,0,1,-,0,-,0
11,"Unknown , DA",1,3,0,2,2,12,2.17,83.3%,0,1,0,0,0,1,3,0,3,1,5,0.4,0,0,1,1,0,2,7,0,5,0,0,-,0,-,2
1,"Unknown , DA",1,1,0,0,0,3,2.67,100.0%,0,0,0,0,0,0,-,0,0,0,1,0,0,0,2,2,0,10,25,0,0,0,0,-,0,-,1
