CU vs UNBSJ  — All Athletes — Whole Match — Totals
#,Athlete,MP,SP,0,Ace,S Err,S Att,S Rtg,S %,0,SR Perf,SR Good,SR Poor,SR Err,SR Att,SR Rtg,0,Kill,A Err,Att,H %,0,B Solo,B Assist,B Total,0,Assist,A Att,0,Digs,0,Sent,Received,0,Violations,BHE
12,Noah MacDonald,1,4,0,0,0,16,1.69,100.0%,0,0,0,0,0,0,-,0,3,1,10,0.2,0,0,0,0,0,0,0,0,3,0,1,-,0,-,0
19,Evan King,1,4,0,1,0,13,1.77,100.0%,0,0,0,0,0,0,-,0,2,0,4,0.5,0,0,0,0,0,45,81,0,4,0,1,-,0,-,2
8,Shane Huggard,1,4,0,4,3,17,2.29,82.4%,0,13,3,0,0,16,2.81,0,17,2,28,0.536,0,0,0,0,0,0,1,0,8,0,1,-,0,-,0
14,Francois Benoit,1,4,0,2,4,20,1.65,80.0%,0,1,0,1,0,2,2,0,17,4,31,0.419,0,0,0,0,0,1,4,0,9,0,1,-,0,-,0
13,Cole Wilson,1,4,0,0,2,18,1.56,88.9%,0,11,1,2,1,15,2.47,0,4,5,19,- 0.053,0,0,0,0,0,1,3,0,10,0,2,-,0,-,0
5,Austin Trites,1,4,0,0,0,0,-,-,0,13,6,7,0,26,2.23,0,0,0,0,-,0,0,0,0,0,0,2,0,4,0,4,-,0,-,0
21,Connor Kirkland,1,4,0,0,3,10,1.3,70.0%,0,0,0,0,0,0,-,0,8,2,11,0.545,0,1,0,1,0,0,3,0,2,0,1,-,0,-,0
11,Mason Stefaniuk,1,2,0,0,1,1,0,0.0%,0,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,0,0,1,0,4,0,0,-,0,-,0
