CU @ UNBSJ — All Athletes — Whole Match — Totals
#,Athlete,MP,SP,0,Ace,S Err,S Att,S Rtg,S %,0,SR Perf,SR Good,SR Poor,SR Err,SR Att,SR Rtg,0,Kill,A Err,Att,H %,0,B Solo,B Assist,B Total,0,Assist,A Att,0,Digs,0,Sent,Received,0,Violations,BHE
1,"Unknown , UNB",1,4,0,0,1,9,1.33,88.9%,0,0,0,0,0,0,-,0,0,0,3,0,0,0,2,2,0,42,74,0,8,0,1,-,0,-,1
3,"Unknown , UNB",1,4,0,2,1,16,1.69,93.8%,0,6,8,1,2,17,2.06,0,12,4,27,0.296,0,0,0,0,0,1,3,0,9,0,2,-,0,-,0
4,"Unknown , UNB",1,4,0,0,2,17,1.53,88.2%,0,10,10,6,4,30,1.87,0,17,4,26,0.5,0,0,0,0,0,1,4,0,9,0,3,-,0,-,0
5,"Unknown , UNB",1,2,0,3,1,5,2.6,80.0%,0,0,0,0,0,0,-,0,3,0,3,1,0,0,0,0,0,0,1,0,0,0,0,-,0,-,0
7,"Unknown , UNB",1,4,0,2,5,14,1.29,64.3%,0,3,2,1,1,7,2,0,10,9,24,0.042,0,1,0,1,0,1,3,0,2,0,1,-,0,-,0
8,"Unknown , UNB",1,3,0,0,0,0,-,-,0,2,3,2,1,8,1.75,0,0,0,0,-,0,0,0,0,0,0,2,0,2,0,3,-,0,-,0
10,"Unknown , UNB",1,4,0,3,3,17,1.65,82.4%,0,0,0,1,0,1,1,0,1,0,4,0.25,0,0,1,1,0,1,2,0,1,0,1,-,0,-,0
12,"Unknown , UNB",1,4,0,0,0,0,-,-,0,2,5,1,0,8,2.13,0,0,0,0,-,0,0,0,0,0,2,6,0,3,0,2,-,0,-,0
14,"Unknown , UNB",1,4,0,1,1,14,1.71,92.9%,0,0,0,0,0,0,-,0,5,2,10,0.3,0,2,1,3,0,0,1,0,0,0,0,-,0,-,0
